,Date,Last_bitcoin,Change_BTC,Last_eth,Change_ETH,Last_tesla,Trading_Volume_Tesla,Change_Tesla,Last_gold,Trading_Volume_Gold,Change_Gold,Last_SP,Change_SP,Increase/Decrease,Increase/Decrease_ETH
1625,2017-09-19,3900.0,-0.0451,296.81,0.1549,50.714,14658035.0,-0.00324431256182001,1137.8,142108.0,-0.006902654867256597,1990.2,0.25710032926883686,0,1
1629,2017-09-15,3698.0,0.142,222.5,-0.1923,49.782,16924905.0,0.012457845665542554,1107.7,71350.0,-0.0006323396567299417,1961.05,-0.49194188936431416,1,0
1630,2017-09-14,3238.1,-0.1589,275.48,-0.0627,49.634,15649355.0,-0.012732095490716229,1103.3,111507.0,0.006215096379030887,1952.29,-0.5510947213366388,0,0
1631,2017-09-13,3849.7,-0.0708,293.9,-0.0111,48.386,18437280.0,-0.0043173232595791755,1109.3,117042.0,-0.00325585601881153,1942.04,1.4917953790357392,0,0
1632,2017-09-12,4142.9,-0.0143,297.19,-0.0024,49.114,20924040.0,0.02574783781639296,1102.0,161609.0,0.01694915254237288,1969.41,-2.1849219114823915,0,0
1636,2017-09-08,4305.8,-0.0667,334.1,-0.0097,49.696,27536680.0,-0.027371206483089352,1124.5,102488.0,0.007677373808683414,1948.86,-1.6874334731701166,0,0
1637,2017-09-07,4613.5,0.0053,337.36,0.067,48.598,38228865.0,-0.051904761904761815,1133.6,106996.0,0.004741000877963205,1913.85,2.8546919176281293,1,1
1638,2017-09-06,4589.1,0.049,316.18,0.0689,44.968,24756500.0,0.013556793752467754,1139.8,124773.0,-0.0052919386135120835,1972.18,0.732359203313986,1,1
1639,2017-09-05,4374.9,0.0415,295.81,-0.1563,44.006,21568395.0,0.04550581294464687,1132.5,93050.0,0.00017656925929199742,1988.87,-0.14148615852491594,1,0
1643,2017-09-01,4904.9,0.0396,387.3,0.0118,51.05,17994685.0,0.01951369415741569,1138.3,188989.0,0.01505581033140096,1893.21,3.660789252728802,1,1
1644,2017-08-31,4718.2,0.0327,382.78,0.029,52.144,20930255.0,-0.020910016446080308,1153.6,255624.0,0.005688674366488654,1970.89,3.1065641469361984,1,1
1645,2017-08-30,4569.0,-0.0039,372.0,0.0718,50.998,35841980.0,0.0022303959931132475,1159.6,189582.0,-0.005462585623861922,2035.73,1.9685930434698913,0,1
1646,2017-08-29,4587.1,0.0464,347.09,-0.0026,48.63,21803465.0,0.016542630642290848,1153.2,174797.0,-0.017559339980587747,2079.61,0.7672890551560549,1,0
1650,2017-08-25,4351.5,0.0061,325.62,0.0288,48.228,20896535.0,-0.01255511232416542,1112.7,100681.0,0.0017046474071414533,2083.39,0.13421596307144518,1,1
1651,2017-08-24,4325.2,0.0475,316.5,0.0127,48.502,25348010.0,0.00439280729123899,1115.6,125318.0,0.008531816565943953,2086.05,-0.23785498053915105,1,1
1652,2017-08-23,4129.1,0.0135,312.54,-0.0301,49.226,73089100.0,0.013665143864711111,1123.6,184025.0,-0.013896408590507005,2084.07,0.8841182121693327,1,0
1653,2017-08-22,4074.0,0.0179,322.24,0.08,54.026,29846225.0,-0.024850140374838802,1107.7,186562.0,-0.003533248776952429,2104.18,-1.1148593451162345,1,1
1657,2017-08-18,4090.2,-0.0399,299.0,-0.0078,53.358,10153025.0,-0.015607750580532192,1085.6,110005.0,0.0015635059321254903,2093.32,0.2078486709126117,0,0
1658,2017-08-17,4260.0,-0.0288,301.34,0.0536,52.764,13914430.0,0.0017028039505050953,1090.7,108848.0,-0.0029425287356322255,2098.04,0.30648755755550366,0,1
1659,2017-08-16,4386.3,0.0565,286.0,-0.041,52.964,19396650.0,-0.03546432062561095,1089.4,102779.0,0.005205004109213604,2103.84,0.3674938435309606,1,0
1660,2017-08-15,4151.9,-0.0388,298.22,0.0053,50.602,23444370.0,0.03589528636207751,1095.1,166766.0,-0.006803346510986359,2108.63,-0.08781173164734377,0,1
1664,2017-08-11,3644.1,0.0693,295.97,0.0067,53.354,30458160.0,0.01214589890760968,1096.9,53257.0,0.0011837552358404248,2079.65,1.0745680797625243,1,1
1665,2017-08-10,3407.9,0.0204,293.99,-0.0062,56.452,24848770.0,-0.02639999999999997,1085.5,237901.0,0.0036714089031665903,2102.15,0.5680743179324065,1,0
1666,2017-08-09,3339.9,-0.022,295.83,0.0977,54.932,24983445.0,-0.007926605504587196,1094.1,194839.0,-0.0006402048655568118,2114.15,0.19167126960971506,0,1
1667,2017-08-08,3415.0,0.0054,269.51,0.0198,53.336,7991265.0,-0.009310423132238236,1091.5,170919.0,0.007817471138987283,2119.21,0.39200018800968933,1,1
1671,2017-08-04,2860.0,0.025,224.79,0.0311,51.83,13026075.0,0.011707726336663952,1143.9,118613.0,0.002006630605478934,2107.4,0.07633913542373565,1,1
1672,2017-08-03,2790.3,0.0327,218.0,-0.0353,51.584,16648820.0,0.004477381503782602,1147.4,141077.0,0.005633070456712019,2108.95,-0.43958242051321217,1,0
1673,2017-08-02,2702.0,-0.0107,225.97,0.1253,50.992,31063050.0,0.01681320376368965,1153.5,103814.0,0.003025064822817632,2099.6,-0.9408518146372749,0,1
1674,2017-08-01,2731.2,-0.0437,200.81,0.0282,53.576,30481925.0,0.025890909090909082,1155.4,118607.0,0.005936505205196476,2076.62,-1.163323168058308,0,1
1678,2017-07-28,2784.8,0.045,202.54,-0.0039,53.652,15422175.0,-0.013066465256797586,1152.6,190168.0,0.013860369609856302,2068.76,0.25024711299691893,1,0
1681,2017-07-25,2560.9,-0.0754,226.59,-0.0068,53.758,14224965.0,-0.008782135485081695,1163.5,480.0,0.0014589769996567502,2077.42,-0.5041122399613001,0,0
1685,2017-07-21,2664.0,-0.0673,227.29,0.1678,52.502,12294500.0,-0.0004192073170732769,1173.2,99904.0,-0.0005970149253731731,2102.31,0.362566114997445,0,1
1686,2017-07-20,2856.3,0.2677,194.63,-0.1409,52.378,13907205.0,0.0004198473282442455,1171.8,80598.0,0.0019589472787666764,2108.58,0.7096272926329745,1,0
1687,2017-07-19,2253.1,-0.0213,226.56,0.1914,52.082,27502800.0,-0.03267636911607256,1172.9,110046.0,0.0039911684782607156,2124.2,-0.048983590497181734,0,1
1688,2017-07-18,2302.1,0.0374,190.16,0.2081,50.624,9904590.0,-0.011953784032303181,1176.6,106625.0,0.007339913945836536,2122.85,-0.4899408284023626,1,1
1692,2017-07-14,2205.1,-0.0532,205.0,-0.0845,50.14,17263155.0,0.004763795156808297,1176.8,96054.0,0.0036406739480145246,2096.29,-0.577183268881989,0,0
1693,2017-07-13,2329.0,-0.0191,223.92,0.1871,51.2,12980295.0,-0.0023492560689116005,1180.9,93967.0,0.0037121403863999525,2084.43,0.33041016764372644,0,1
1694,2017-07-12,2374.4,0.0404,188.63,-0.0662,51.258,25034720.0,-0.021686266693242993,1185.8,124584.0,-0.004915254237288097,2094.11,0.6320494630901007,1,0
1695,2017-07-11,2282.1,-0.0156,202.0,-0.1403,49.828,15099185.0,-0.012764227642276424,1179.2,80500.0,0.0013550135501354244,2108.86,-0.12439228198117716,0,0
1699,2017-07-07,2479.3,-0.0439,265.35,0.0022,49.89,12511190.0,0.007796030388608169,1173.6,100756.0,-0.0023915271609155743,2092.83,0.10787126090049678,0,1
1700,2017-07-06,2593.1,-0.0021,264.77,-0.0072,50.16,18925560.0,0.0007968127490041086,1168.1,142628.0,0.007139821504462466,2095.84,0.7815939593343795,0,0
1701,2017-07-05,2598.5,0.0062,266.68,-0.0267,50.29,18230315.0,-0.017892563656236093,1175.2,144559.0,0.008939112835216655,2114.07,-0.16250994958876414,1,0
1702,2017-07-04,2582.6,0.0232,273.99,-0.0131,49.486,17019940.0,0.004345901573377351,1184.9,117094.0,0.0074551851231360895,2109.6,0.03838116764040852,1,0
1706,2017-06-30,2420.7,-0.02,285.3,-0.0845,48.87,18747395.0,0.011249140128677304,1188.8,141607.0,-0.0006734006734006352,2123.48,-0.8716801337684564,0,0
1707,2017-06-29,2470.1,-0.0191,311.62,0.1169,49.428,18340995.0,0.005192609588214037,1186.5,139297.0,0.0008421052631578948,2104.2,0.9946643831104823,0,1
1713,2017-06-23,2674.9,0.0008,320.94,-0.0022,47.898,28319000.0,-0.013542680604342133,1206.7,167820.0,0.015260323159784596,2129.2,-0.37241314288406335,1,0
1714,2017-06-22,2672.8,0.0197,321.66,-0.0653,47.322,23327225.0,-0.0026272299673715483,1227.6,112075.0,-0.001795332136445094,2122.73,-0.031101707295228452,1,0
1715,2017-06-21,2621.2,-0.0336,344.15,-0.0319,47.36,47199510.0,-0.07149321266968317,1225.3,128557.0,-0.003603898763207358,2121.1,-0.9840842113281602,0,0
1716,2017-06-20,2712.2,0.0509,355.5,0.019,46.086,25418880.0,0.015677061085006445,1225.2,162990.0,-0.0083950617283951,2098.48,0.05429553919280025,1,1
1720,2017-06-16,2437.0,0.0251,338.7,0.0082,45.21,19461150.0,0.018837623160727505,1188.9,134106.0,-0.004393004984371078,2088.0,-0.3865458951133658,1,1
1721,2017-06-15,2377.4,-0.0074,335.95,-0.1222,46.49,19656435.0,-0.010432514670723843,1182.2,127213.0,0.007638714009905069,2080.15,0.5312586670237142,0,0
1722,2017-06-14,2395.0,-0.1051,382.7,-0.0109,46.096,30400890.0,0.01818956336528235,1190.3,103539.0,0.0018448637316562226,2089.46,1.0967372422052168,0,0
1723,2017-06-13,2676.4,0.0407,386.9,0.1504,46.31,58295500.0,-0.04039360172537747,1193.2,105898.0,-0.004800000000000039,2114.49,-0.20187372940389264,1,1
1727,2017-06-09,2809.0,0.0097,256.95,0.0249,41.882,17080885.0,-0.017541302235179818,1210.0,134603.0,0.0011556876341423897,2114.76,-0.30402921716035336,1,1
1728,2017-06-08,2782.1,0.0528,250.7,-0.0427,41.054,12794565.0,0.007302447045168768,1213.9,145628.0,-0.010236351531291763,2108.92,0.489314817698375,1,0
1729,2017-06-07,2642.6,-0.0707,261.89,0.0815,41.358,12327755.0,-0.008780916142250829,1203.2,195125.0,-0.020266259645552523,2117.69,-0.23144642180991443,0,1
1730,2017-06-06,2843.6,0.0787,242.16,0.0046,41.34,8285090.0,0.0048146364949445295,1175.0,149522.0,0.015088013411567477,2112.93,-0.27144897755799374,1,1
1734,2017-06-02,2405.9,0.0408,211.4,-0.0318,42.18,20104250.0,-0.005003573981415317,1193.7,126703.0,0.008884091663899075,2081.18,1.017797182509112,1,0
1735,2017-06-01,2311.6,0.0546,218.34,-0.0283,42.018,18899265.0,-0.007964304562682933,1203.1,107912.0,-0.0037543801101284835,2104.99,0.046059754221364824,1,0
1736,2017-05-31,2191.8,0.021,224.69,0.1826,41.534,31398565.0,0.002545629202689761,1198.0,151984.0,0.0031619237809951363,2106.63,-0.41995976775890903,1,1
1737,2017-05-30,2146.7,-0.0275,189.99,0.1734,40.65,21701475.0,-0.003654140536269718,1201.3,123923.0,-0.007632947492031462,2095.84,-0.17014931079969914,0,1
1741,2017-05-26,2127.3,-0.0554,168.71,-0.0825,37.754,25089750.0,0.024595669921976055,1193.6,104647.0,0.007483785132213538,2081.9,-0.23881286893218082,0,0
1742,2017-05-25,2252.0,-0.0596,183.88,0.093,38.114,50311550.0,-0.025396825396825275,1203.1,112371.0,0.00463307685943587,2076.33,0.214341668308673,0,1
1743,2017-05-24,2394.8,0.0647,168.24,0.086,37.0,42982815.0,0.02152641878669276,1210.6,80561.0,-0.0016548072149594572,2080.62,-0.7627598831887722,1,1
1748,2017-05-19,1966.5,0.0129,98.6,0.0996,39.616,21250380.0,-0.003190681185110095,1183.2,112462.0,0.0019401096583719565,2086.24,-1.072132783621011,1,1
1749,2017-05-18,1941.5,0.0382,89.67,0.017,39.13,42344230.0,0.03143564356435634,1185.3,122724.0,0.01109627899215748,2061.02,-0.2548910875677252,1,1
1750,2017-05-17,1870.0,0.0472,88.17,-0.0474,40.142,23984365.0,-0.029493229380385868,1200.7,128583.0,0.003237589241241793,2056.15,0.18398594133809545,1,0
1751,2017-05-16,1785.7,0.0074,92.56,0.0242,38.946,24451325.0,0.003581845161950585,1205.7,112028.0,-0.008026084775520557,2061.05,1.5312216329845554,1,1
1755,2017-05-12,1735.0,-0.0641,89.38,0.0119,38.748,24842030.0,-0.013549568401778726,1184.6,155233.0,-0.01213260423786724,2089.27,0.4488514263659746,0,1
1756,2017-05-11,1853.9,0.0318,88.33,-0.0069,38.064,27695205.0,-0.009869468322190381,1169.0,150727.0,-0.0024869222193637693,2099.5,-1.2861581212249789,1,0
1757,2017-05-10,1796.8,0.0209,88.94,-0.0003,38.176,33662555.0,0.0180564843870569,1151.3,180295.0,-0.002787213657346961,2074.28,0.30327935825895275,1,0
1758,2017-05-09,1760.0,0.0333,88.97,-0.0556,38.776,33527255.0,0.026755684955574406,1148.2,149286.0,0.004767270520932651,2081.19,-1.2572068017612643,1,0
1762,2017-05-05,1545.1,-0.0386,99.2,0.1563,39.465,39552010.0,0.026517020226936253,1150.6,152874.0,0.00904314873826544,2044.16,1.540358550001435,0,1
1763,2017-05-04,1607.1,-0.0066,85.79,0.0461,40.668,19356985.0,0.01720637989366852,1160.1,170223.0,0.004718599862731641,2079.43,-0.34648329110869036,0,1
1764,2017-05-03,1617.8,0.0371,82.01,0.0075,41.438,32340100.0,-0.015637254901960912,1166.5,112018.0,0.002650478796169553,2071.26,1.4112932015174204,1,1
1765,2017-05-02,1560.0,0.0175,81.4,-0.0253,40.752,19537525.0,0.005757782765687448,1164.3,204043.0,0.027724425887265175,2101.04,-0.11913044306994386,1,0
1769,2017-04-28,1415.6,-0.0171,68.0,0.1865,42.341,25686015.0,-0.03270731707317076,1208.2,128222.0,0.004613610149942255,2104.5,0.30224361403775246,0,1
1770,2017-04-27,1440.3,0.0293,57.31,0.0633,40.892,13554490.0,-0.001420384973306554,1213.1,107382.0,-0.0035572468563864613,2110.74,0.14995908056634732,1,1
1771,2017-04-26,1399.3,0.0212,53.9,0.0067,40.87,19822775.0,0.006562955760816799,1210.1,122100.0,-0.005149929396129095,2113.86,0.06807545029074147,1,1
1772,2017-04-25,1370.3,0.0188,53.54,0.0039,40.754,30741035.0,-0.004287826515524877,1201.5,97588.0,-0.0005829447035310173,2115.48,-0.30249869612631497,1,1
1776,2017-04-21,1325.6,0.0131,51.96,0.0463,43.496,17348880.0,-0.009750208933048605,1207.6,105113.0,0.0011579818031431687,2099.68,-0.024771813487298816,1,1
1777,2017-04-20,1308.4,0.038,49.66,-0.0527,43.472,16179280.0,0.02090090090090084,1200.2,114178.0,0.007525014471181601,2100.34,-0.1845960113905921,1,0
1783,2017-04-14,1206.8,0.0167,50.65,0.0811,41.04,17712885.0,-0.020540110409310204,1232.2,92110.0,0.004926108374384163,2046.74,0.3277379265341004,1,1
1784,2017-04-13,1187.0,-0.0329,46.85,0.0597,39.874,15697405.0,0.032700984910969844,1241.5,86101.0,-0.0045311109313050475,2055.47,0.3302170413329131,0,1
1785,2017-04-12,1227.4,-0.0066,44.21,0.0009,41.196,13889630.0,-0.0076313472262987386,1234.6,189154.0,0.025110549589387382,2062.52,-0.9332256722699325,0,1
1786,2017-04-11,1235.6,0.0125,44.17,0.0052,41.31,16155605.0,-0.023386017935886703,1262.7,105045.0,0.006061083123425728,2041.51,0.3587360776236608,1,1
1790,2017-04-07,1196.6,0.0043,43.11,-0.0494,38.386,22453405.0,0.010006705524320373,1279.2,156292.0,-0.01604447974583006,2021.25,-0.9388499088616421,1,0
1791,2017-04-06,1191.5,0.0446,45.35,0.0212,38.614,17954275.0,-0.012427897220765512,1255.9,233577.0,0.02188473520249214,2002.16,1.4849877481130047,1,1
1792,2017-04-05,1140.6,-0.0038,44.41,0.0029,38.374,26023885.0,0.013471129621060231,1287.2,140642.0,0.004870506378044031,2029.55,0.8941040891467165,0,1
1793,2017-04-04,1145.0,-0.0045,44.28,-0.0889,38.538,57581700.0,-0.0369154603670021,1292.9,84273.0,-0.008581012559482019,2057.09,-0.3252992069917418,0,0
1797,2017-03-31,1081.7,0.0391,51.62,-0.0238,42.123,17174505.0,0.010314364926460224,1293.7,195098.0,0.001235235080676221,2022.55,-0.0885805340564918,1,0
1800,2017-03-28,1044.7,0.0019,48.93,-0.0303,42.018,26777425.0,0.02078769517594957,1276.9,204198.0,-0.010605461020973558,1992.67,1.0468032278088109,1,0
1804,2017-03-24,943.1,-0.087,43.14,0.0405,45.142,14014910.0,0.005244601145879231,1232.8,132313.0,-0.008013082583810265,2044.81,0.9033414911919297,0,1
1805,2017-03-23,1033.0,-0.0059,41.46,-0.0233,45.564,16622185.0,-0.028486298586971253,1216.1,148809.0,-0.005955827611878416,2062.14,-1.55273538493359,0,0
1806,2017-03-22,1039.1,-0.0681,42.45,0.0093,44.452,6667590.0,-0.011330026846248295,1208.5,113091.0,0.002064409578860446,2025.9,-1.0146842512029188,0,1
1807,2017-03-21,1115.0,0.0731,42.06,-0.0257,44.194,22547725.0,0.012689334703543135,1210.7,111150.0,0.006808859721082817,2002.61,0.9662982469154212,1,0
1812,2017-03-16,1169.0,-0.0693,34.8,0.2142,39.562,42080895.0,0.015331773607446853,1184.1,67231.0,0.013085514252375434,2080.35,0.38975527773654045,0,1
1813,2017-03-15,1256.1,0.0089,28.66,0.0092,40.808,25978235.0,0.025084810549954543,1200.4,131961.0,-0.014794149970411698,2090.57,-0.14082955312962805,1,1
1814,2017-03-14,1245.0,0.0052,28.4,0.2241,41.4,35835870.0,-0.010643491846499365,1181.9,78521.0,0.01087957151226044,2088.77,-0.2144604903324761,1,1
1818,2017-03-10,1113.6,-0.0645,17.75,0.0751,42.872,46086880.0,0.03240949715626975,1178.0,92893.0,-0.0016155088852989467,2078.54,-0.4474986468723306,0,1
1819,2017-03-09,1190.4,0.0358,16.51,-0.1255,44.742,30306950.0,0.02169064590895186,1179.8,122922.0,0.013545150501672279,2070.65,-0.46626945619687765,1,0
1820,2017-03-08,1149.3,-0.0674,18.88,-0.0323,45.656,19314005.0,0.0013998250218722672,1196.0,68747.0,0.001669449081803005,2061.23,-2.0926408384431743,0,0
1821,2017-03-07,1232.4,-0.0367,19.51,0.0083,45.86,26498375.0,-0.013480662983425401,1194.8,129127.0,-0.004540104254245723,2012.89,-1.9819938493340215,0,1
1825,2017-03-03,1288.2,0.0205,19.02,0.0912,49.688,9904160.0,-0.0004026737537247952,1222.5,116467.0,0.004397752259956096,2035.33,-0.36539902954750947,1,1
1826,2017-03-02,1262.3,0.0239,17.43,0.099,49.618,15773550.0,-0.0029917121487771023,1225.6,136860.0,0.0004893165878324387,2026.14,1.5892289908007358,1,1
1827,2017-03-01,1232.8,0.0368,15.86,0.0232,49.344,23901010.0,-0.0061990212071778555,1229.4,135569.0,0.0014619883040935303,2059.82,-0.15900415744815258,1,1
1828,2017-02-28,1189.1,-0.0054,15.5,0.0638,48.556,37313360.0,0.037389477023115715,1232.0,228024.0,-0.023425818242232967,2060.31,0.7002949625031424,0,1
1832,2017-02-24,1185.1,-0.0049,13.27,0.0465,50.796,20086780.0,0.013631597343586124,1208.7,133221.0,-0.009268537074148412,2066.55,-0.622270263953617,0,1
1833,2017-02-23,1190.9,0.0583,12.68,-0.0109,51.736,30466925.0,-0.034719999999999945,1199.4,156062.0,0.010885700148441216,2053.44,0.5973530579248586,1,0
1834,2017-02-22,1125.3,-0.0038,12.82,0.0339,50.34,31151440.0,-0.0043093129039981064,1218.1,327764.0,-0.050629636018630166,2067.56,0.34798870241665397,0,1
1839,2017-02-17,1056.2,0.0171,12.92,0.0,48.244,76682750.0,-0.028700584246662896,1196.6,69118.0,0.003414674773049168,2063.5,-0.2935658530420987,1,0
1840,2017-02-16,1038.4,0.0243,12.92,-0.0031,46.194,42487090.0,0.04161825726141079,1197.7,192712.0,-0.0030988274706868052,2052.75,-0.3362872518781794,1,0
1841,2017-02-15,1013.8,0.0001,12.96,0.1419,47.786,18368160.0,0.0064867562060792056,1190.9,179855.0,-0.006592849294227185,2048.72,0.11895707794614048,1,1
1842,2017-02-14,1013.7,0.0173,11.35,0.008,48.518,21016040.0,0.0016872427983539247,1193.9,259726.0,0.002173004596740417,2051.8,-0.5055156063248312,1,1
1846,2017-02-10,992.0,0.0071,10.9,-0.0396,48.554,52219500.0,-0.05736062717770035,1161.5,182262.0,-0.00034450090431495216,2038.25,-0.0245368666421298,1,0
1847,2017-02-09,985.0,-0.0609,11.35,-0.0053,44.334,47664940.0,0.05370330843116325,1159.1,176818.0,0.003353396388650121,2039.68,-0.07261308998135699,0,0
1848,2017-02-08,1048.8,-0.0031,11.41,0.008,47.048,17294025.0,0.00435941930841825,1163.0,177153.0,-0.00998697351280938,2038.26,-0.3075772264900271,0,1
1849,2017-02-07,1052.1,0.0288,11.32,0.0125,47.058,17431525.0,-0.0027061004453346926,1159.8,191823.0,0.014445955132562882,2031.92,0.021649707728937158,1,1
1853,2017-02-03,1015.7,0.0099,10.8,0.0084,45.496,52739850.0,0.025280658154083462,1167.7,128618.0,-0.002661858148720708,2017.81,0.019819543060439246,1,1
1854,2017-02-02,1005.7,0.0223,10.71,0.0,45.27,26969150.0,-0.030174767886400885,1169.8,123328.0,0.0011100674579454825,2018.05,-0.8419948031181245,1,0
1855,2017-02-01,983.7,0.0182,10.71,0.0171,45.94,45591655.0,-0.04409090909090904,1171.6,284628.0,0.002214273547947655,1994.65,-0.7658538310372915,1,1
1856,2017-01-31,966.2,0.0532,10.53,0.0067,45.412,35497460.0,0.005213581599123758,1198.6,199565.0,0.010402906208718738,1982.3,0.04991705701133011,1,1
1860,2017-01-27,916.7,0.0017,10.63,0.0143,51.856,25234365.0,0.00315263360246062,1231.8,87609.0,0.001378192136197848,1950.82,-1.0253648330933887,1,1
1861,2017-01-26,915.1,0.0244,10.48,-0.0019,51.914,22392790.0,-0.004022743975554063,1229.1,133022.0,0.010147378593863362,1927.11,0.7304421286876285,1,0
1862,2017-01-25,893.3,0.0082,10.5,-0.0251,52.124,38530965.0,-0.005750009647667229,1245.5,104839.0,0.0027223957082233093,1941.28,-1.6706993893305606,1,0
1863,2017-01-24,886.1,-0.0263,10.77,0.0122,51.042,27017995.0,-0.008496008851655728,1251.7,143007.0,-0.0039300609560475545,1904.01,-0.9752760365291044,0,1
1867,2017-01-20,896.0,-0.0048,10.38,0.0186,49.052,24259340.0,-0.005163934426229559,1244.8,250999.0,-0.009324576339901079,1877.7,-0.031431295981596476,0,1
1868,2017-01-19,900.3,0.0141,10.19,0.0069,49.32,18974560.0,0.006646525679758274,1234.3,107239.0,0.0024246342843287803,1874.74,1.622018733765386,1,1
1869,2017-01-18,887.8,-0.018,10.12,0.0531,49.39,24164265.0,0.022057658799302972,1230.0,117007.0,-0.004245591116917085,1906.13,1.0126555984275274,0,1
1870,2017-01-17,904.0,0.089,9.61,-0.0204,50.428,18725025.0,-0.0040618031220133926,1221.7,112422.0,0.0018790849673202242,1928.21,2.005915596031876,1,0
1874,2017-01-13,828.1,0.0293,9.83,0.0041,52.764,18447385.0,-0.0017466585662212534,1207.3,139665.0,-0.01283557046979862,1967.9,-1.0153378641972877,1,1
1875,2017-01-12,804.6,0.0334,9.79,-0.0773,52.276,25864970.0,0.003925155291337906,1192.9,179606.0,0.017299612818189307,1946.17,-0.017473263337503563,1,0
1876,2017-01-11,778.6,-0.1404,10.61,0.0341,52.148,41487270.0,-0.021908681167940466,1215.1,142807.0,-0.0014010219218722746,1946.16,1.2823114068903934,0,1
1877,2017-01-10,905.8,0.0031,10.26,-0.0019,50.772,82169200.0,0.0747530706709918,1215.5,139735.0,-0.0050438233834958724,1972.29,0.29926044252127293,1,0
1881,2017-01-06,898.0,-0.1049,10.15,-0.0773,55.696,22780615.0,0.015936958903141472,1221.9,174079.0,-0.003778854842684742,1998.3,-0.7542831788800729,0,0
1882,2017-01-05,1003.2,-0.1197,11.0,0.1294,56.422,27475800.0,-0.016173186369858008,1219.5,126788.0,0.0030248528449967668,1982.77,0.5023133511978237,0,1
1883,2017-01-04,1139.6,0.0984,9.74,0.1637,55.478,55819100.0,0.01826225446823565,1222.0,147771.0,-0.005844102395258794,1994.29,0.7361578433910031,1,1
1884,2017-01-03,1037.5,0.0179,8.37,0.0207,57.208,41330865.0,-0.00714763564663214,1217.9,129276.0,-0.0012331469911213415,2010.4,0.1162594274471575,1,1
1888,2016-12-30,959.3,-0.0137,8.27,0.091,52.772,14218240.0,-0.00752224216274005,1236.7,118971.0,-0.002838144664288031,1984.13,0.0961712755030037,0,1
1889,2016-12-29,972.6,-0.0092,7.58,0.0646,52.65,14919150.0,0.0009487666034156406,1235.1,90966.0,-0.005536106814296145,1985.54,0.5609142902931802,0,1
1890,2016-12-28,981.7,0.0485,7.12,-0.0206,52.348,19062705.0,0.012227337912295327,1231.5,132948.0,0.007575147070674583,1997.45,-0.23082520009032975,1,0
1891,2016-12-27,936.3,0.033,7.27,0.0055,52.51,21521360.0,-0.01688678879894651,1239.0,149214.0,0.008641382621219358,1995.69,-0.3661216751072451,1,1
1895,2016-12-23,919.0,0.0696,7.61,-0.0355,51.352,26663730.0,0.008150809286514547,1267.3,99917.0,-0.0044384560513592046,1997.65,0.20083230502530294,1,0
1896,2016-12-22,859.2,0.0352,7.89,0.0368,51.988,29154325.0,0.012573599240265888,1266.5,141572.0,0.0025988344621199833,2000.72,0.1422460907280459,1,1
1897,2016-12-21,830.0,0.0401,7.61,0.004,52.402,19277350.0,-0.00202692366528992,1270.3,99369.0,-0.0028420304728822205,2002.28,0.08931823738691581,1,1
1902,2016-12-16,784.2,0.0087,7.83,-0.0463,49.626,25439305.0,0.012064022933588185,1283.4,63763.0,-0.001404494382022614,2000.02,-0.07155044306236216,1,0
1903,2016-12-15,777.4,0.0038,8.21,-0.0179,50.478,37232495.0,-0.00907564369102832,1285.2,98932.0,-0.006106153123532139,1997.92,-0.31028146243987986,1,0
1904,2016-12-14,774.5,-0.0007,8.36,-0.0107,49.786,46075555.0,-0.04198409376308079,1278.9,50763.0,0.001483447845096708,1988.4,0.21077988557662444,0,0
1905,2016-12-13,775.0,-0.0038,8.45,0.0317,47.698,26872695.0,-0.004295279403714166,1280.2,86655.0,-0.0015647003598810826,1992.37,-0.2793408562426367,0,1
1909,2016-12-09,770.5,0.0072,8.3,-0.0036,45.784,24569245.0,-0.03154289834174474,1299.3,72640.0,0.0037570924704800573,1955.06,0.1944998902428413,1,0
1910,2016-12-08,765.0,0.0,8.33,0.0804,45.002,16898950.0,0.007060588676580916,1306.2,182579.0,0.0054819552306989835,1955.18,-0.3989914809927022,0,1
1911,2016-12-07,765.0,0.0101,7.71,0.1507,44.964,32500405.0,-0.0025418060200668273,1315.7,99903.0,-0.0017511801431399074,1946.72,-0.5744988634015353,1,1
1912,2016-12-06,757.4,0.009,6.7,-0.1126,44.714,15432060.0,-0.003816451149425326,1314.5,95280.0,-0.003741600488698909,1933.75,0.10228699250412084,1,0
1916,2016-12-02,774.9,0.0259,8.46,-0.0186,44.108,19104265.0,-0.015143843498273742,1312.5,117073.0,-0.004515536506964711,1920.24,-0.15386300455330418,1,0
1917,2016-12-01,755.4,0.0221,8.62,0.0564,44.004,21257155.0,-0.018846955313730034,1308.2,147308.0,-0.014974008844751302,1920.21,0.8330148630922195,1,1
1918,2016-11-30,739.0,0.0109,8.16,-0.0621,43.08,23237585.0,0.0035159141376758193,1285.3,95648.0,0.0030251318647223787,1938.99,-0.6420570740467824,1,0
1919,2016-11-29,731.0,-0.0006,8.7,-0.0203,43.432,20208345.0,0.021008024524389036,1288.9,62664.0,0.005017755133549483,1925.15,0.24095761218778441,0,0
1923,2016-11-25,740.4,0.0036,9.2,-0.0506,43.892,24300910.0,-0.010498204254535478,1300.5,134585.0,0.004744776918956184,1978.91,-0.03336282067484301,1,0
1924,2016-11-24,737.7,-0.0058,9.69,-0.0152,44.612,20546000.0,-0.008089664211144848,1305.8,56826.0,0.002597005805071869,1978.34,0.31542880177365673,0,0
